"harmonised_name","ihs2_name","ihs3_name","ihs4_name","ihs5_name","label","module","topic","needs_review","n_rounds"
"r14","r14","","","","Did you apply any fertilizer to this plot in last season?","f25","subjective_welfare",FALSE,4
"r15a","r15a","","","","Where did you acquire the fertilizer (source 1)?","f25","subjective_welfare",FALSE,4
"r15aoth","r15aoth","","","","R15A - Other response, where acquired fertilizer (source 1)","f25","subjective_welfare",FALSE,4
"r15b","r15b","","","","Where did you acquire the fertilizer (source 2)?","f25","subjective_welfare",FALSE,4
"r15both","r15both","","","","R15B - Other response, where acquired fertilizer (source 2)","f25","subjective_welfare",FALSE,4
"r16","r16","","","","How much did you pay for all the fertilizer used on the plot","f25","subjective_welfare",FALSE,4
"r17","r17","","","","Did you apply any manure to this plot in the last season?","f25","subjective_welfare",FALSE,4
"r18","r18","","","","Did you use any purchased seeds or seedlings on this plot?","f25","subjective_welfare",FALSE,4
"r19a","r19a","","","","Where did you acquire the seeds or seedlings (source 1)?","f25","subjective_welfare",FALSE,4
"r19aoth","r19aoth","","","","R19A - Other response, where acquired seedlings (source 1)","f25","subjective_welfare",FALSE,4
"r19b","r19b","","","","Where did you acquire the seeds or seedlings (source 2)?","f25","subjective_welfare",FALSE,4
"r19both","r19both","","","","R19B - Other response, where acquired seedlings (source 2)","f25","subjective_welfare",FALSE,4
"r20","r20","","","","How much did you pay for the purchased seeds/seedlings used","f25","subjective_welfare",FALSE,4
"r21","r21","","","","Did you hire any ganyu or other labour to work on this plot?","f25","subjective_welfare",FALSE,4
"r22","r22","","","","For this plot how many days of ganyu/other labour hired?","f25","subjective_welfare",FALSE,4
"r23","r23","","","","How much did you pay for the total amount of labor used?","f25","subjective_welfare",FALSE,4
"rainoplot","rainoplot","","","","Total hectares of rainfed plots owned O05 & O09","f36","agriculture_land",FALSE,4
"rainrplot","rainrplot","","","","Total hectares of rainfed plots rentedin O05 & O09","f36","agriculture_land",FALSE,4
"rentplot","rentplot","","","","Total hectares of land owned&rented out N04","f36","agriculture_land",FALSE,4
"rexp_cat125","","rexp_cat125","","","Insurance, real annual consumption","f85","consumption_aggregate",FALSE,4
"rexpfood","rexpfood","","","","Food Annual HH Exp","f40","agriculture_crops",FALSE,4
"rexpnfd","rexpnfd","","","","NonFood Annual HH Exp","f40","agriculture_crops",FALSE,4
"roof","roof","","","","Type of roofing material (recoded G09)","f40","agriculture_crops",FALSE,4
"round","","round","","","1 = IHS3 2 = IHPS","f84","fishery",FALSE,4
"rubbish","rubbish","","","","Type of rubbish facility household use (recoded G38)","f40","agriculture_crops",FALSE,4
"s01","s01","","","","Did you harvest any [..] during the last completed dry seaso","f26","shocks",FALSE,4
"s02","s02","","","","Crop code","f26","shocks",FALSE,4
"s02oth","s02oth","","","","S02 - Other response","f26","shocks",FALSE,4
"s03a","s03a","","","","How much of did you harvest during the last dry season","f26","shocks",FALSE,4
"s03b","s03b","","","","How much of did you harvest during the last dry season","f26","shocks",FALSE,4
"s03both","s03both","","","","S03B - Other response to UNIT of harvest","f26","shocks",FALSE,4
"s04a","s04a","","","","How much was sold of harvest during the last dry season (qty)","f26","shocks",FALSE,4
"s04b","s04b","","","","How much was sold of harvest during the last dry season (unit)","f26","shocks",FALSE,4
"s04both","s04both","","","","S04B - Other response to UNIT of sales","f26","shocks",FALSE,4
"s05","s05","","","","What was the total value you earned from what was sold?","f26","shocks",FALSE,4
"s06a","s06a","","","","To whom did you sell (buyer 1)?","f26","shocks",FALSE,4
"s06aoth","s06aoth","","","","S06A - Other response to buyer (1)","f26","shocks",FALSE,4
"s06b","s06b","","","","To whom did you sell (buyer 2)?","f26","shocks",FALSE,4
"s06both","s06both","","","","S06B - Other response to buyer (2)","f26","shocks",FALSE,4
"s07a","s07a","","","","How much of harvest of last dry season paid to labour (qty)","f26","shocks",FALSE,4
"s07b","s07b","","","","How much of harvest of last dry season paid to labout (unit)","f26","shocks",FALSE,4
"s07both","s07both","","","","S07B - Other response to UNIT of harvest paid to labourers","f26","shocks",FALSE,4
"s08a","s08a","","","","How much of harvest of last dry consumed by HH (qty)","f26","shocks",FALSE,4
"s08b","s08b","","","","How much of harvest of last dry consumed by HH (unit)","f26","shocks",FALSE,4
"s08both","s08both","","","","S08B - Other response to UNIT of harvest consumed","f26","shocks",FALSE,4
"s09a","s09a","","","","How much of harvest of last dry still in storage (qty)","f26","shocks",FALSE,4
"s09b","s09b","","","","How much of harvest of last dry still in storage (unit)","f26","shocks",FALSE,4
"s09both","s09both","","","","S09B - Other response to UNIT of harvest stored","f26","shocks",FALSE,4
"s0a","s0a","","","","Crop label","f26","shocks",FALSE,4
"sen_avg","","sen_avg","","","Avg onset of greenness decrease in day of year 1-356,where 7/1=1,avg by district","f82","fishery",FALSE,4
"sevundwght","sevundwght","","","","Severe underweight (WAZ score LT -3)","f37","agriculture_inputs",FALSE,4
"slope","","","slope","","Plot Slope (percent)","f66","geovariables",FALSE,4
"source","","","","source","Source of the Conversion Factor","f97","food_consumption",FALSE,4
"srtm_eaf","","srtm_eaf","","","Elevation (m)","f82","fishery",FALSE,4
"srtm_eaf_5_15","","srtm_eaf_5_15","","","Terrain Roughness","f82","fishery",FALSE,4
"srtm_mwi_5_15","","","srtm_mwi_5_15","","Terrain Roughness","f98","food_consumption",FALSE,4
"status","","status","","","Visit 2 Status","f2","demographics",FALSE,4
"stunted","stunted","","","","Stunted (HAZ score LT -2)","f37","agriculture_inputs",FALSE,4
"t01","t01","","","","Did anyone in your household harvest any tree crops in the l","f35","agriculture_land",FALSE,4
"t02","t02","","","","Did you harvest during the last completed season for tree","f27","anthropometrics",FALSE,4
"t03","t03","","","","Tree code","f27","anthropometrics",FALSE,4
"t03oth","t03oth","","","","T03 - Other response to tree code","f27","anthropometrics",FALSE,4
"t04","t04","","","","Are the trees in a plantation or scattered in a field","f27","anthropometrics",FALSE,4
"t05a","t05a","","","","What is the area of the plantation (area amount)?","f27","anthropometrics",FALSE,4
"t05b","t05b","","","","What is the area of the plantation (unit)?","f27","anthropometrics",FALSE,4
"t05both","t05both","","","","T05B - Other response to UNIT of harvest","f27","anthropometrics",FALSE,4
"t06","t06","","","","How many trees do you own that are producing a crop?","f27","anthropometrics",FALSE,4
"t07a","t07a","","","","How much was harvested in last completed harvest (qty)","f27","anthropometrics",FALSE,4
"t07b","t07b","","","","How much was harvested in last completed harvest (unit)","f27","anthropometrics",FALSE,4
"t07both","t07both","","","","T07B - Other response to UNIT of harvest sold","f27","anthropometrics",FALSE,4
"t08a","t08a","","","","How much was sold of harvest from last harvest (qty)","f27","anthropometrics",FALSE,4
"t08b","t08b","","","","How much was sold of harvest from last harvest (unit)","f27","anthropometrics",FALSE,4
"t08both","t08both","","","","T08B - Other response to UNIT of harvest lost","f27","anthropometrics",FALSE,4
"t09","t09","","","","What was the total value of sales?","f27","anthropometrics",FALSE,4
"t0a","t0a","","","","Tree label","f27","anthropometrics",FALSE,4
"t10a","t10a","","","","To whom did you sell (buyer 1)?","f27","anthropometrics",FALSE,4
"t10aoth","t10aoth","","","","T10A - Other response to buyer code (1)","f27","anthropometrics",FALSE,4
"t10b","t10b","","","","To whom did you sell (buyer 2)?","f27","anthropometrics",FALSE,4
"t10both","t10both","","","","T10B - Other response to buyer code (2)","f27","anthropometrics",FALSE,4
"t11a","t11a","","","","How much of harvest was lost to rotting (qty)","f27","anthropometrics",FALSE,4
"t11b","t11b","","","","How much of harvest was lost to rotting (unit)","f27","anthropometrics",FALSE,4
"t11both","t11both","","","","T11B - Other response to UNIT of harvest lost","f27","anthropometrics",FALSE,4
"tobac_5","tobac_5","","","","HH grew tobacco in last 5 cropping seasons (Q01)","f40","agriculture_crops",FALSE,4
"tobacco","tobacco","","","","HH grew tobacco in last cropping season (Q09)","f40","agriculture_crops",FALSE,4
"toilet","toilet","","","","Type of toilet facility household use (recoded G36)","f40","agriculture_crops",FALSE,4
"total","total","","","","TOTAL (education expenditures)","f7","housing",FALSE,4
"totalland","totalland","","","","Total land holdings: rented-out land, owned uncultivated, rainfed owned, dimba o","f36","agriculture_land",FALSE,4
"treeplot","treeplot","","","","Total hectares of trees T05 (if not scattered)","f36","agriculture_land",FALSE,4
"twi","","","twi","","Plot Potential Wetness Index","f66","fishery",FALSE,4
"type","type","","","","EA Type: Major Urban,Boma/Large center, Small Urban,Rural,Gazetted","f1","survey_admin",FALSE,4
"u01","u01","","","","Has any member of your household raised or owned livestock o","f35","agriculture_land",FALSE,4
"u02","u02","","","","During the last 12 months, has any HH member raised (animal)?","f28","mortality",FALSE,4
"u02oth","u02oth","","","","U02 - Other response, livestock","f28","mortality",FALSE,4
"u03","u03","","","","Livestock code","f28","mortality",FALSE,4
"u04","u04","","","","How many [animals] does your household own at present?","f28","mortality",FALSE,4
"u05","u05","","","","If you sold 1 [animal] today, how much could you sell it for","f28","mortality",FALSE,4
"u06","u06","","","","How many [animal] did you sell during the last 12 mos.","f28","mortality",FALSE,4
"u07","u07","","","","How much did your HH receive for the sale of [animal]?","f28","mortality",FALSE,4
"u08","u08","","","","How many [animal] did you eat during the last 12 mos.?","f28","mortality",FALSE,4
"u09","u09","","","","How many [animal] died during the last 12 mos.?","f28","mortality",FALSE,4
"u0a","u0a","","","","Livestock label","f28","mortality",FALSE,4
"u0b","u0b","","","","Livestock label","f28","mortality",FALSE,4
"u10","u10","","","","How many [animal] were lost/stolen during the last 12 mos.","f28","mortality",FALSE,4
"u11","u11","","","","How many [animal] were given away during the last 12 mos.","f28","mortality",FALSE,4
"u12","u12","","","","How many [animal] were purchased during the last 12 mos.","f28","mortality",FALSE,4
"u13","u13","","","","How much did you pay in total for purchase of [animal]","f28","mortality",FALSE,4
"u14","u14","","","","How many [..] were born during the last 12 months?","f28","mortality",FALSE,4
"u15","u15","","","","How many were received as gifts by your HH in last 12 mos.?","f28","mortality",FALSE,4
"u16","u16","","","","How much did you spend in upkeep of these [animal]?","f28","mortality",FALSE,4
"u17","u17","","","","Did your household sell any fresh byproducts from [animal]?","f28","mortality",FALSE,4
"u18a","u18a","","","","What was that fresh byproduct (1st)?","f28","mortality",FALSE,4
"u18aoth","u18aoth","","","","U18A - Other response to by-product","f28","mortality",FALSE,4
"u18b","u18b","","","","What was that fresh byproduct (2nd)?","f28","mortality",FALSE,4
"u18both","u18both","","","","U18B - Other response to by-product","f28","mortality",FALSE,4
"u19","u19","","","","How much did you obtain from the sales of [animal]","f28","mortality",FALSE,4
"ultra_poor","ultra_poor","","","","Exp per cap< ultra pov line","f40","agriculture_crops",FALSE,4
"ultrapovline","ultrapovline","","","","Ultra Poverty Line MK per person per year","f40","agriculture_crops",FALSE,4
"unclplot","unclplot","","","","Total hectares of land owned&uncultivated last season N07","f36","agriculture_land",FALSE,4
"underwght","underwght","","","","Underweight (WAZ score LT -2)","f37","agriculture_inputs",FALSE,4
"unemp","unemp","","","","Number Unemployed in household (ILO definition)","f40","agriculture_crops",FALSE,4
"unit_code","","","","unit_code","Unit Code","f97","food_consumption",FALSE,4
"unit_name","","","","unit_name","Unit Name","f97","food_consumption",FALSE,4
"upline","","","","upline","Food Poverty line in April 2019 prices","f103","consumption_aggregate",FALSE,4
"upline_2016","","","upline_2016","","Food poverty line in Apri 2016 prices","f99","geovariables",FALSE,4
"v01","v01","","","","Over the past month, has anyone in your household operated a","f35","agriculture_land",FALSE,4
"v02","v02","","","","Enterprise number","f29","survey_admin",FALSE,4
"v03a","v03a","","","","Enterprise description","f29","survey_admin",FALSE,4
"v03b","v03b","","","","Enterprise code","f29","survey_admin",FALSE,4
"v04_hhent","v04_hhent","","","","V04a/V04b: Owns a hh enterprise","f41","agriculture_inputs",FALSE,4
"v04a","v04a","","","","Who in the household owns this enterprise (owner 1)?","f29","survey_admin",FALSE,4
"v04b","v04b","","","","Who in the household owns this enterprise (owner 2)?","f29","survey_admin",FALSE,4
"v05","v05","","","","How many individuals outside of the household are co-owners?","f29","survey_admin",FALSE,4
"v06a","v06a","","","","Who in the HH manages or is most familiar with enterprise (1)?","f29","survey_admin",FALSE,4
"v06b","v06b","","","","Who in the HH manages or is most familiar with enterprise (2)?","f29","survey_admin",FALSE,4
"v07","v07","","","","How many months in last 12 months did you operate enterprise?","f29","survey_admin",FALSE,4
"v08","v08","","","","Where do you operate the enterprise?","f29","survey_admin",FALSE,4
"v09a","v09a","","","","How many years/months enterprise in existence(number)","f29","survey_admin",FALSE,4
"v09b","v09b","","","","How many years/months enterprise in existence(unit)","f29","survey_admin",FALSE,4
"v10","v10","","","","Is this enterprise officially registered with the government","f29","survey_admin",FALSE,4
"v11","v11","","","","How many household members are engaged in this enterprise?","f29","survey_admin",FALSE,4
"v12","v12","","","","How many employees are there who are not household members?","f29","survey_admin",FALSE,4
